11435,司法激进主义并未完全遵循法律，因为它并未充分注意先例。,我们应该限制司法激进主义。
11436,司法激进主义并不能改善决定。,我们应该限制司法激进主义。
11437,司法激进主义使法官能够推翻任何现有的法律，这意味着新规定将被制定，并且现有的法律可能不会被遵循。,我们应该限制司法激进主义。
11438,司法激进主义的存在是为了确保那些最不幸的人，这些人很少有人知道。,我们应该限制司法激进主义。
11439,司法激进主义赋予政府过多的控制权。,我们应该限制司法激进主义。
11440,司法激进主义违背了我们制定的最有利于人民的制度。,我们应该限制司法激进主义。
11441,司法激进主义违反了法律。,我们应该限制司法激进主义。
11442,司法激进主义违背了法治原则,我们应该限制司法激进主义。
11443,司法激进主义违背了民意。,我们应该限制司法激进主义。
11444,司法激进主义在法律中有其位置。,我们应该限制司法激进主义。
11445,司法激进主义被证明是对压迫性和不公正法规的重要反对者。,我们应该限制司法激进主义。
11446,司法激进主义多年来带来了积极的变革，揭示了不良法律，并有助于改变它们。,我们应限制司法激进主义。
11447,司法激进主义在最高法院无所适从。,我们应该限制司法激进主义。
11448,司法激进主义有助于平衡司法系统。,我们应该限制司法激进主义。
11449,司法激进主义有助于推动必要的立法变革。,我们应该限制司法激进主义。
11450,司法激进主义有助于防止“多数派暴政”。,我们应该限制司法激进主义。
11451,司法激进有助于废除不公正和道德上应受谴责的法律和立法。,我们应该限制司法激进主义
11452,司法激进主义有助于推动必要的改革。,我们应该限制司法激进主义。
11453,司法激进主义引入了个人偏见，这在解释宪法时是绝对不应涉及的。,我们应该限制司法激进主义。
11454,司法激进主义是一种控制手段，用来抵制法律权力的过度使用。,我们应该限制司法激进主义。
11455,司法激进主义是宪法民主的基石，应该受到鼓励。,我们应该限制司法激进主义。
11456,司法激进主义对通过的重要法律构成危险。司法裁判可能会利用它们来阻挠重要的法律，仅仅为了个人利益。,我们应该限制司法激进主义。
11457,司法激进主义是一件好事情，因为它遵循宪法。,我们应该限制司法活动主义。
11458,司法激进主义是对过分热衷的政策制定者的一种很好的制衡，这些政策制定者可能不把国家利益放在心上。,我们应该限制司法行为主义。
11459,司法激活主义是法官应该谨慎使用且仅在极端情况下使用的权力。,我们应该限制司法激进主义。
11460,司法激进主义是一种耗时的拖延战术。昂贵且无效。,我们应该限制司法激进主义。
11461,司法激进主义对司法过程是一种荒谬。法律就是法律，并不容许某个人根据当天的感受以另一种方式解释它。,我们应该限制司法激进主义。
11462,司法激进主义绝对是错误的，应该在所有国家被禁止，因为它对法律的恶劣认识。首先是法律和证据，然后才是其他一切。,我们应限制司法激进主义。
11463,司法激进主义是滥用权力,我们应该限制司法激进主义。
11464,司法激进主义是我国的重要组成部分。,我们应该限制司法激进主义。
11465,司法激进主义是另一种权力过度扩张，当当局试图立法约束某些行为。人们应该在法律范围内自由做出决定，而不应该被强制做出其他选择。,我们应该限制司法激进主义。
11466,司法激进主义是有偏见的，应该被废除。,我们应该限制司法激进主义。
11467,司法激进主义违反宪法。,我们应该限制司法激进主义。
11468,在某些情况下，司法激进主义是至关重要且不可避免的，这是因为对宪法和法律的不同解释，尤其是在时代变化而法律未能变化时。,我们应该限制司法激进主义。
11469,司法激进主义对维护我们的法律至关重要。,我们应该限制司法激进主义。
11470,司法激进主义对我们的刑事机构是危险的。,我们应该限制司法激进主义。
11471,司法激进主义是危险的，因为它可能导致个人观点干扰真正的正义。法律不应允许个人观点干扰。,我们应该限制司法激进主义
11472,司法激进主义的目的是帮助保护个人，并赋予每个人言论自由的权利。,我们应该限制司法激进主义。
11473,司法激进主义在保持法律解释及时更新方面至关重要，使得问题领域能够在法庭上得到解决。,我们应该限制司法激进主义。
11474,司法激进主义对社会是重要的。,我们应该限制司法激进主义。
11475,当某种情况没有明确法律规定时，司法激进主义就变得很重要。,我们应该限制司法激进主义。
11476,司法激活主义只是一种滥用法治、破坏宪法的方式，允许法官基于自己的想法而非实际法律做出裁决。,我们应该限制司法激进主义。
11477,司法激进主义只不过是另一种形式的恐怖主义。法律经过多年的精心构建和审慎考虑。司法激进分子只是想推翻法律以推广激进意识形态。,我们应该限制司法激进主义。
11478,今天比以往任何时候都更需要司法激进主义。,我们应该限制司法激进主义。
11479,司法激进主义对于判断那些非黑即白的案件结果是必要的。,我们应限制司法激进主义。
11480,司法激活是做出明智决策所必需的,我们应该限制司法激进主义。
11481,司法激进主义对于保护美国人的权利是必要的，因为他们试图消除体制内的不公正。,我们应该限制司法激进主义。
11482,司法激进主义是必要的，因为许多法律并不反映当前时代，需要进行调整。,我们应该限制司法激进主义。
11483,司法激进主义是为了使法律更加公平而必要的,我们应该限制司法激进主义。
11484,司法激进主义不是基于已有的法律，并且不应被允许自由发展。,我们应该限制司法激进主义。
11485,司法激进主义是正面的，因为它有助于改善体制。,我们应该限制司法激进主义。
11486,司法激进主义对少数群体是有益的，在那些没有解决方案的情况下。,我们应该限制司法激进主义
11487,司法激进主义对于保护少数群体是积极的。,我们应该限制司法激进主义。
11488,司法激进主义是必要的，以维护我们的法律。,我们应该限制司法激进主义。
11489,司法激进主义只是人们展示自己表达意见和基于信仰挑战权威的权利的一个例子。国家没有权利镇压这种权利。,我们应该限制司法激进主义。
11490,司法激进主义有时是必要的，以帮助普通民众对抗庞大的律所。,我们应该限制司法激进主义。
11491,司法激进主义有时是实现目标的最佳方式。,我们应该限制司法激进主义。
11492,司法激进主义是对政府滥用权力的平衡力量。没有司法激进主义的政府将导致暴政。,我们应该限制司法激进主义。
11493,司法激进行为是合乎逻辑且更有意义的选择。,我们应该限制司法激进主义。
11494,司法激进主义是维持控制的唯一途径。,我们应该限制司法激进主义。
11495,司法激进主义是不道德的，篡夺了民选官员的权力。,我们应该限制司法激进主义。
11496,司法激进主义被用来对社会施加控制。,我们应该限制司法激进主义。
11497,司法激进主义是法律体系中有价值的额外保护层，可以纠正司法失误。,我们应该限制司法激进主义。
11498,司法激进主义导致个人偏见凌驾于对宪法法律的解释之上，这不是法官应该做的。,我们应该限制司法激活。
11499,司法激进主义让法官决定什么是更好的。,我们应该限制司法激进主义。
11500,司法激进主义让法官可以基于感觉做出最终裁决，因此他们有权放宽要求，并给予被告比其应得刑罚更轻的判决。,我们应该限制司法激进主义。
11501,司法激进主义使法官能够利用其个人偏见影响公共政策。,我们应该限制司法激进主义。
11502,司法激进主义让正义可以根据法律而非法官的偏见得以实现。,我们应该限制司法激进主义。
11503,司法激进主义让我们知道法官的立场以及他们将做出什么决定。,我们应该限制司法激进主义。
11504,司法激进主义确保我们的法律与社会保持更新。,我们应该限制司法激进主义。
11505,"司法激进主义可能导致""暴君行为""，因此我们应该避免它。",我们应该限制司法激进主义。
11506,所有手段都必须支持司法激进主义，因为法官知道法律，他们通过司法激进主义在法律范围内行事。,我们应该限制司法激活。
11507,司法激进主义只会破坏体系。,我们应该限制司法激进主义。
11508,司法激进主义阻碍了公正性。,我们应该限制司法激进主义。
11509,司法激进主义促使不公平的审判。,我们应该限制司法激进主义。
11510,司法激进主义提供了对程序的有限视角。,我们应该限制司法激进主义。
11511,司法激进主义为讨论提供了一个场所,我们应该限制司法激进主义。
11512,司法激进主义为重新审视制定不善的立法提供了重要手段,我们应该限制司法激进主义。
11513,司法激进主义促进了讨论和分歧。,我们应该限制司法激进主义。
11514,司法激进主义将太多权力置于法庭之手，抵消了制衡体系。,我们应该限制司法激进主义。
11515,司法激进主义过于依赖个人意见，并导致偏见。,我们应该限制司法激进主义。
11516,司法激进主义应该被允许继续，因为重要的是让法官有充分的自由去做他们想做的事情。,我们应该限制司法激进主义
11517,司法激进主义应该被禁止，因为法官应该遵守已经制定好的法律，而不应该凭个人意愿行事。,我们应该限制司法激进主义。
11518,司法激进主义应受限制，应遵守法律。,我们应该限制司法激进主义。
11519,司法激进主义应该受到限制，法官应该尽职尽责，而不是试图通过引人注目的事件来获取声望。,我们应该限制司法激进主义。
11520,司法激进主义应受限制，因为立法背后有其基本原因，单一法官不应能够选择无视基本法律。,我们应该限制司法激进行为。
11521,司法激进主义应该受到限制，因为应该有足够的法律条文来适应大多数情况，固定的惩罚比个人对案件的反应更为可接受。,我们应该限制司法激进主义。
11522,司法激进主义应当受到限制，因为一名法官不应该做出所有决定。,我们应该限制司法激进主义。
11523,司法激进主义应当受到限制，因为它根本不适用任何法律。,我们应该限制司法激进主义。
11524,司法激进主义应当受限，因为立法部门和行政部门的职责是制定法律。,我们应该限制司法激进主义。
11525,司法激进主义应受限制，因为最好由立法和行政机关来制定法律。,我们应该限制司法激进主义。
11526,司法激进主义应受限制，因为有时法官可能会使用个人意见而不是应当遵循的法律。,我们应该限制司法激进主义。
11527,如果法官有偏见并根据自己的信仰判决，这不符合国家利益或现代社会的需要，就应限制司法激活。,我们应该限制司法激进主义。
11528,司法激进主义应受限制，以避免个人观点影响裁决。,我们应该限制司法激进主义。
11529,司法激进主义应该受到限制或完全移除，因为它是基于感情或想法而非法律来执行的。,我们应该限制司法激进主义。
11530,司法激进行为应受限制，因为它不可能作为未来裁决的先例，可能性太多。,我们应该限制司法激进主义。
11531,司法活动应受限制，以确保判决仅基于事实证据。允许个人观点干扰问题可能导致司法错误。,我们应该限制司法激进主义。
11532,司法激进主义应受限制，以避免在反对派之间引发暴力。,我们应该限制司法激进主义。
11533,司法激进主义应该局限于案件事实，而不是每位法官的偏见，否则将导致不同人有不同的规则，这不是公正。,我们应当限制司法激进主义。
11534,司法激进主义应该得到支持，因为被法官践行，他们知道法律是什么，比我们更理解法律。,我们应该限制司法激进主义
11535,司法激进主义不应被允许，因为它基于观点而非法律。,我们应该限制司法激进主义。
11536,司法激进主义不应受限制，因为每种情况都具有独特的方面。,我们应该限制司法激进主义。
11537,司法激进主义不应受限制，因为应允许法官充分发挥其能力，包括个人观点。认为任何人可以在不这样做的情况下做出决定是天真的。,我们应该限制司法激进主义。
11538,司法激进主义不应该被限制，因为时代已经改变，情况迥异，与最初实施法律的原因大不相同。,我们应该限制司法激进主义。
11539,司法活动不应受限制，因为法官知道自己在做什么。,我们应该限制司法激进主义。
11540,司法激进主义不应成为民主进程的一部分。,我们应该限制司法激进主义。
11541,司法活动不应该取代法律。,我们应该限制司法激进主义
11542,司法激活不应受限，因为它允许法官在当前法律阻碍行为时支持正确的事情。这对民主至关重要。,我们应该限制司法激进主义。
11543,司法活动不应受限制，因为它赋予法官个人发声的机会来对抗不公正的问题。,我们应该限制司法激进主义。
11544,司法激活主义破坏了法律并产生了偏见。,我们应该限制司法激进主义。
11545,司法激进主义颠覆法律和阻碍司法。,我们应该限制司法激进主义。
11546,司法激进主义破坏了最初的法庭程序的权威，而且成本高且耗时。,我们应该限制司法激进主义。
11547,司法激进主义破坏了法治。,我们应该限制司法激进主义。
11548,司法激进主义破坏了法律程序，因为它侵蚀了最初法庭裁决的价值。,我们应该限制司法激活。
11549,司法激进主义侵犯了立法机构的权威，危及政府各部门之间的平衡。,我们应该限制司法激进主义。
11550,司法激进主义将导致司法裁决基于个人观点，而不是现有法律。,我们应该限制司法激进主义。
11551,司法激进主义将会带来对宪法的新诠释，推动社会进步。,我们应该限制司法激进主义。
11552,司法激进主义将允许个人诉求被接受为真相。,我们应该限制司法激进主义。
11553,司法激进主义，将法官的个人触感融入其中，是为我们的社会施行法律和规则的最佳方式。,我们应该限制司法激进主义。
11554,司法激进主义者无法保持公正。,我们应该限制司法激进主义。
11555,司法裁决应当基于当地的法律。,我们应该限制司法激进主义。
11556,司法意见可以展示有效的常识并反映公众意见。,我们应该限制司法激进主义。
11557,司法过程必须基于事实和法律。任何人都不能让自己的信仰或感情影响对法律的判断，否则我们与其说有法律，还不如没有。,我们应该限制司法激进主义。
11558,司法审查是监督政治活动的重要手段,我们应该限制司法激进主义。
11559,与适当偿还债务相比，搞“债务搬石头头”从来都不是一个好选择。,我们应该采取紧缩政策。
11560,陪审团员如果判决某人被判死刑，会感到内疚。,我们应该废除死刑。
11561,一个人可以决定是否接受另一轮化疗，同样他们也可以选择使用自然疗法而不是西方医学。,我们应该禁止自然疗法。
11562,就像那些不想祈祷的人一样，那些想要祈祷的人也应该有这个选择。,我们应该禁止学校的祈祷。
11563,仅仅因为犯罪率高并不意味着可以随意拦截或对随机的人进行搜身。我们不能仅仅因为一个人住在某个地区就假设他是犯罪分子。,我们应该结束种族歧视。
11564,仅仅因为人们达到一定年龄，并不意味着他们变得毫无价值，需要被淘汰。,我们应该结束强制退休。
11565,仅因为某些人不认为自己有性别，我们并不需要改变我们的语言。,我们应该采用中性语言
11566,仅仅因为一些婚姻失败，并不意味着婚姻制度应该被废弃。婚姻展示了对另一人的承诺和支持，这对世界是有益的。,我们应该放弃婚姻
11567,仅仅因为一些人超重和不健康并不意味着我们需要为所有人禁止快餐。,我们应该禁止快餐
11568,仅仅因为有人想出了一个好主意，并不意味着其他人就不应该能够利用那个主意。我们需要摆脱所有基于纯粹想法的版权问题。,我们应该废除知识产权。
11569,仅仅因为某人达到了退休年龄，并不意味着他们仍然可以凭借专业知识和丰富的经验提供宝贵的服务。,我们应该结束强制性退休。
11570,仅仅因为某人是惯犯，并不意味着他们应该受到严厉的惩罚。情况各不相同。,我们应该废除三罢法。
11571,仅仅因为某人是第一个获取某项权利，并不意味着他们是第一个想出这个想法的人。也有可能是这个想法被盗用了，这让原创者受到了不公平对待。,我们应该废除知识产权。
11572,仅仅因为某物是自然的，并不意味着它不能作为医学治疗之用。,我们应该禁止自然疗法。
11573,仅仅因为他们对关系有批准权，男人可能会认为他们可以对自己的妻子不公平，这可能是虐待的原因。,我们应该将一夫多妻制合法化。
11574,仅仅拥有使用核武器的能力通常就足以起到威慑作用。,我们应该为废除核武器而战。
11575,仅仅知道存在零容忍政策就能阻止许多学生制造麻烦。,我们应该在学校实施零容忍政策
11576,仅仅因正义之名而误杀一条生命就已经太多了；死刑必须被废除。,我们应该废除死刑。
11577,最近有一名传教士因怀着最善意而遭到杀害。试图向任何人或群体推广宗教并不总是安全或受欢迎的。这不仅令人讨厌，还可能带来严重后果。,我们应该禁止传教工作。
11578,仅仅是单纯的在家自学的做法就会以消极方式塑造孩子。,应禁止家庭教育
11579,正义不能受个人意见的影响。,我们应该限制司法激进主义。
11580,正义不应被用作个人利益的工具。,我们应该限制司法激进主义。
11581,为那些无法负担律师费的人保持公平竞争的场地。,公共辩护律师的使用应该是强制性的
11582,保留关塔那摩，但停止一切酷刑和不人道对待。,我们应该关闭关塔那摩湾拘留营。
11583,保留关塔那摩监狱，但实施军事法庭以确保囚犯不是无辜的人。,我们应该关闭关塔那摩湾拘留营。
11584,保留关塔那摩以备将来使用，但现在释放那里的囚犯。,我们应该关闭关塔那摩湾拘留营。
11585,在危险地区生活的人，自卫时持枪很重要。,我们应该废除持有和携带武器的权利
11586,把动物关在围栏里供人类娱乐目的是不道德的，对动物是一种侮辱。,我们应该废除动物园
11587,携带和使用武器是危险的，因为意外是难以避免的，可能会导致无谓的死亡。,我们应该废除拥有和携带武器的权利。
11588,保持关塔那摩湾的开放向恐怖组织表明我们不会在恐怖面前退缩。,我们应该关闭关塔那摩湾拘留营
11589,保持关塔那摩湾开放将向其他恐怖分子表明，国家将努力捕捉和拘留所有已知和被怀疑的恐怖分子。,我们应该关闭关塔那摩湾拘留营。
11590,将枪支用于自我保护会让太多人处于危险之中。,我们应该废除持有和携带武器的权利。
11591,让人类处在如此荒谬的条件下违反了人权条款。,我们应该关闭关塔那摩湾拘留营。
11592,将囚犯关在死囚牢房里的成本远远高于监狱里的生活。,我们应该废除死刑。
11593,保护知识产权是保护艺术家、音乐家、创作者等免受作品被偷窃、复制或未经允许使用的唯一途径。,我们应该废除知识产权。
11594,保持知识产权法对于创造和创新更有好处。如果想法和产品没有受到保护，人们就会缺乏继续创作的动力，因为别人可以立即复制他们的想法。,我们应该废除知识产权。
11595,让记者保持工作有助于国家紧跟新闻。,我们应该对新闻业进行补贴。
11596,让大动物被关在狭小笼子里是野蛮的，我们应该废除动物园。,我们应该废除动物园。
11597,保持道德力量对社会至关重要，戒绝性行为是其中一种方式。,童貞誓言應該被放棄。
11598,保持核武器可以确保我们的国家得到保护。,我们应该为废除核武器而奋斗。
11599,在没有经过审判就把人关押起来是侵犯他们的人权的。,我们应该关闭关塔那摩湾拘留营
11600,将多配偶制度非法化可以对强迫个人结婚的滥用者起到威慑作用。这一点尤为重要，因为一些极端宗教以极具滥用性的方式实行多配偶制度。,我们应该合法化一夫多妻。
11601,将涉嫌恐怖分子关押在距离美国土地如此之近的监狱是令人恐惧的；他们应该被安置在更为荒凉的营地，远离这个国家。,我们应该关闭关塔那摩湾拘留营。
11602,将恐怖分子和犯罪分子控制在一定范围内，可以帮助政府收集信息，预防恐怖袭击。,我们应该关闭关塔那摩湾拘留营。
11603,将恐怖分子关押起来可以挽救生命。,我们应该关闭关塔那摩湾拘留营。
11604,保留三打政策将阻止许多人永远犯罪。,我们应当废除三罢法。
11605,孩子们还没有完全成熟到可以做出决定。,我们应该禁止未成年人进行整形手术。
11606,孩子在电影和电视节目中非常重要。 没有他们会很乏味。 他们接受家庭教育，并获得他们所需的教育，让他们早早开始成名。,我们应该禁止使用童星。
11607,孩子们有时候会很糟糕。所以制定规则并不是件坏事。,我们应该在学校采取零容忍的政策。
11608,孩子可以通过好的寄养父母帮助离开虐待家庭和环境，进入寄养照顾。,寄养护理带来的危害大于益处。
11609,孩子们的思维还未完全发育，不应该因为第一次犯错而受到严厉惩罚。,在学校里我们应该实行零容忍政策
11610,学生被要求穿校服是不公平的，因为这样做不允许体现个性。,我们应该放弃使用校服。
11611,寄养家庭儿童正通过关爱的成年人获得他们所缺少的关怀。,寄养护理带来的伤害大于好处
11612,寄养儿童经常被不断转移，无法获得真正的安全感。,寄养护理带来的伤害多于好处
11613,学校里的孩子并不总是足够成熟了解他们行为的后果。零容忍政策只会惩罚最需要指导的学生。,我们应该在学校实行零容忍政策。
11614,孩子们会犯错，如果把他们从学校赶走，这个错误可能会影响他们的一生。,在学校中我们应该采取零容忍政策
11615,孩子需要稳定性，采用零容忍政策让他们能够完全了解规则范围。,在学校中，我们应该采取零容忍政策。
11616,孩子们需要展现创造力，而校服却限制了他们做到这一点。,我们应该放弃使用校服。
11617,孩子们需要从小就学会，他们的行为会有后果。,我们应该在学校实施零容忍政策
11618,孩子们需要拥有自由，并通过犯错来学习。,我们应该在学校实行零容忍政策。
11619,孩子应该可以通过衣服来表达自己。,我们应该放弃使用校服。
11620,孩子们应该被允许穿着舒适的衣服，表达自己。我们可以制定着装规定来确保穿着得当。没有必要让所有人都穿制服。,我们应该放弃使用校服。
11621,孩子应该被允许像成年人一样穿自己想穿的衣服。,我们应该放弃使用校服。
11622,孩子们应该上学学习，没有人应该强行灌输宗教观念给他们。,我们应该禁止学校祈祷。
11623,孩子应该是孩子，不应该被迫工作。特别是一些角色可能会造成情感创伤，并在孩子对真实和虚假的理解常常模糊的情况下留下持久影响。,我们应该禁止使用童星。
11624,孩子们不应该被允许做整容手术。他们还不够成熟。这可能是一种他们终生都会后悔的错误。而且这些手术还涉及许多风险。,我们应该禁止未成年人进行整形手术。
11625,学生不应被强迫在学校祈祷或听取其他人的祈祷，如果他们的宗教信仰与他人不同，这可能会让他们感到不舒服。,我们应该禁止学校祈祷。
11626,如今的孩子被培养得过于娇软，我们采纳了一个“每个人都是赢家”的哲学，这是行不通的。孩子需要规则和结构。,我们应该在学校实行零容忍政策。
11627,那些表现得成熟的孩子会错过很多童年的体验，到了成年后常常感到迷茫。,我们应该禁止使用童星。
11628,那些只是犯过一次愚蠢行为的孩子不应受到永久惩罚。零容忍不让孩子从错误中吸取教训，弥补自己的行为。,我们应在学校实行零容忍政策
11629,被颁发给寄养的儿童面临各种危险，如剥削、性侵扰和生活选择的限制。,寄养对孩子造成的伤害大于好处
11630,那些被父母逼着走上演艺道路的孩子们从未有过选择，更糟糕的是，他们从未有过做孩子的机会。,我们应该禁止使用童星。
11631,孩子们总会找到欺凌彼此的方式。校服并不能解决这个问题。即使穿着校服，仍然可以通过鞋子来暗示贫穷和外表。这并不能解决所有问题。,我们应该放弃使用校服。
11632,如果孩子们把自己的父亲看作是管家，他们就不会尊重他们的父亲。,我们应该为全职当爸爸提供补贴。
11633,没有成年照顾者的孩子在成长过程中需要有榜样可供学习。,寄养制度带来的危害大于好处。
11634,杀手需要被清除，以确保社会的安全。,我们应该废除死刑。
11635,杀死一只美丽的鲸鱼是残忍且完全没有必要的。,我们应该禁止捕鲸。
11636,堕胎会对你产生终身影响。,我们应该合法化性别选择。
11637,为了人类利益而杀死动物是不道德的。,我们应该禁止捕鲸。
11638,杀害他人是错误的，应该被禁止。,协助自杀应视为刑事犯罪。
11639,杀死胚胎不是学习的方式！,我们应该对胚胎干细胞研究进行补助。
11640,多年来杀害无辜人民，包括儿童的行为必须停止，全世界都应感到羞耻，因为他们袖手旁观，置之不理。,加沙地带的封锁应该结束。
11641,无论出于什么动机，杀人都是一种令人发指的犯罪。,我们应该禁止有针对性的杀戮。
11642,杀人违法，因此应该被禁止。,我们应该禁止有针对性的暗杀。
11643,杀戮永远不是正确的答案，应当停止。,我们应该禁止有预谋的暗杀。
11644,杀戮是错误的。用错来还错不会让事情变得正确。有针对性的杀戮需要将目标逮捕，并接受公平审判。,我们应该禁止有针对性的暗杀。
11645,在实际战争之外对人进行杀戮是错误的，必须加以制止。,我们应该禁止有针对性的暗杀。
11646,无论犯了什么罪，杀人都是错误的。,我们应该废除死刑。
11647,杀人永远不可取，即使对方是杀人犯。,我们应该废除死刑。
11648,除非出于自卫，否则杀人绝不是一个积极的选择。,我们应该废除死刑
11649,消灭目标可以减少大规模打击造成的附带伤亡。,我们应该禁止有针对性的暗杀。
11650,扼杀不想要的胚胎就像在玩上帝,我们应该合法化性别选择。
11651,为了食用而捕杀鲸鱼就是商业捕鲸活动——将鲸鱼转化为用于牟利的鲸油桶——导致世界上大多数大型鲸鱼种群遭到了大规模的破坏。,我们应该禁止捕鲸。
11652,捕杀鲸鱼是一种野蛮的做法。,我们应该禁止捕鲸。
11653,捕杀鲸鱼是残忍和不人道的，如果我们现在不禁止，我们就面临着失去整个鲸类物种的风险。,我们应该禁止捕鲸。
11654,未经法律审判就行处决是错误的,我们应该禁止有针对性的暗杀。
11655,在不经过法庭的情况下杀人是错误的。,我们应该禁止有针对性的暗杀。
11656,知道关塔那摩湾囚犯中有95%是无辜的，这正是关塔那摩湾必须立即关闭的证明。,我们应该关闭关塔那摩湾拘留营。
11657,知道美国有20多个州允许死刑是证明这种惩罚可能是有效的。,我们应该废除死刑。
11658,在宝宝出生前知道宝宝的性别，可以更容易地为宝宝购买物品。,我们应该合法化性别选择。
11659,了解孩子的局限性有助于老师为他或她创造合适的课程。,智力测试带来的危害大过好处。
11660,知道代孕者是谁比在领养过程中不了解任何背景提供更好的信息。,代孕应该被禁止。
11661,知识就是力量，每一项新发现都可以应用到无数其他事物中，从而使我们的日常生活受益。,我们应该对太空探索进行补贴
11662,知识就是力量和自由，资助公众获取高质量、可信赖的新闻是一项值得追求的事业，能够造就一个更加有素质的社会。,我们应该对新闻业进行补贴。
11663,将一个孩子标签为聪明或不聪明会妨碍他们取得更好的成绩。,智力测试带来的伤害远大于好处。
11664,"将某人标记为""天才""或""学习障碍""可能会对自尊产生有害影响。被贴上""天才""标签的人可能会认为自己比其他人更优秀，而被贴上""学习障碍""标签的人可能会有低自尊。 ",智力测试带来的危害多于好处。
11665,将学生贴上聪明或是慢的标签可能会成为自我实现的预言。,智力测试带来的危害大于益处
11666,实验室测试和对合法大麻的监管将确保其使用安全并且不含有害物质。,我们应该合法化大麻。
11667,政府支出不足有时会导致失业。,我们应该采取紧缩政策。
11668,缺乏强制性退休制度可能会在某些工作岗位引发问题。,我们应该取消强制退休。
11669,语言总是在演变，这只是它的下一个阶段。,我们应该采用性别中立的语言。
11670,语言的变化不能通过立法来规定，它们会随着时间的推移自发演变。如果人们想要使用性别中立的语言，它将慢慢成为他们的词汇的一部分。,我们应该采用性别中立的语言。
11671,语言已经演变，以准确描述发生的事情。改变它是过于敏感的表现，可能导致单词被嘲笑。,我们应该采用性别中立的语言
11672,大量建筑花费巨大，通常以后很少再被使用。,我们应该废除奥运会。
11673,较大的团体可以比单独的个人提供更多的保护。,我们应该反对集体主义。
11674,执法部门无法有效地阻止大规模分发大麻，而且耗费了太多资源，因此他们应该改为合法化和监管。,我们应该合法化大麻
11675,执法机构必须被授权使用任何可防止犯罪和逮捕罪犯的策略。,我们应该终止种族歧视审查。
11676,执法机关应当能够利用任何必要手段来维护社会安全。诱导只会加速本来注定要发生的犯罪。,诱导应该合法化。
11677,执法机构不应该因为要抓不存在的罪犯而犯罪。,应该将诱导罪合法化。
11678,执法部门不应该制造情况来鼓励人们犯罪，而这些犯罪在正常情况下他们不会去做。,诱使罪应该被合法化。
11679,执法机构的任务是阻止犯罪，而不是制造犯罪。,应当将诱捕合法化。
11680,法律被制定是为了遵循，不应该被随意解释。我们已经有不同的级别来分类犯罪并允许考虑不同的情况，因此不存在司法激进主义的必要。,我们应该限制司法激进主义。
11681,被种族歧视的团体中的守法公民可能不愿与执法部门合作。,我们应该结束种族歧视。
11682,法律是有原因的，法官不应偏离法律。,我们应该限制司法激进主义。
11683,法律是社会运行的重要组成部分，自由主义会试图取消许多必要维持国家秩序的法律。,我们应该采纳古典自由主义。
11684,法律在民主过程中经过激烈辩论并投票表决。一个单一法官不应该拥有否决这一过程的权力。,我们应该限制司法激进主义。
11685,法律已制定，遵守法律是正确的，不论意见如何。,我们应该限制司法激进主义。
11686,法律就是法律，法官不应该让个人意见参与进来。,我们应该限制司法激进主义。
11687,法律是用来遵守的，而不是为了迎合某人的观点而改变。,我们应该限制司法激进主义。
11688,法律应该由最高法院来维护和政府来制定，而不是由想要改变制度以适应自己的地方法官来制定。,我们应该限制司法激进主义。
11689,法律被写成供遵循，法官的任务是确保法律被遵守，而不是根据自己对其如何应用和何时应用的判断。,我们应该限制司法激进主义。
11690,学校的规定应该严格。只有零容忍政策才能促使学生遵守规定。,我们应该在学校实施零容忍政策。
11691,否认大屠杀的法律是迫使社交媒体平台打击在线反犹主义的唯一途径，因为它们目前并未自发地这样做。,否认大屠杀应该被视为犯罪行为。
11692,支持一夫多妻结合的法律应该给予人们选择让自己快乐的机会，特别是在选择和自己相爱的人结婚时。,我们应该合法化一夫多妻制。
11693,因知识产权案件而提起的诉讼浪费了法庭的时间。,我们应该废除知识产权。
11694,律师和其他法庭人员应该为人民着想，而不是只考虑自己的利益。,我们应该限制司法激进主义。
11695,律师有权作出他们想要的裁决，不应受到限制。,我们应该限制司法激进主义。
11696,"社交媒体公司宽松的监管破坏了政治, 允许外部势力获取用户信息并帮助传播极右翼的宣传。",社交媒体带来的危害大于好处。
11697,设下陷阱诱使已知罪犯犯罪是公共服务的一种形式 - 这个人将被从社会中移除，不再构成危害。,诱捕应当合法化
11698,LBGA问题是真实且严重的。游行活动使这些问题受到负面影响，并吸引了有时会采取暴力手段的反对派。短期内应该限制这些活动。,我们应该取消骄傲游行。
11699,导致动物虐待增加,我们应该废除动物园
11700,学会自己支付账单对学生很重要。,我们应该给学生贷款提供补贴。
11701,合法和受监管的性工作能保护性工作者免受暴力和健康不良影响。,我们应该合法化性工作。
11702,合法国内生产合法大麻正在从毒品卡特尔手中夺走资金。,我们应该合法化大麻。
11703,合法大麻可以为大麻企业支付的联邦税款增加数百万美元。,我们应该合法化大麻
11704,合法大麻实际上可能会改善黑市的机会，因为贩毒团伙可以轻松削弱持牌销售商的价格，使得黑市繁荣。,我们应该合法化大麻。
11705,非法器官交易可能导致人类绑架案增加。,我们应该合法化器官交易
11706,合法的器官交易可以有助于减少等待名单,我们应该合法化器官交易。
11707,合法的器官交易将为那些迫切需要新器官的患者提供更多机会。,我们应该合法化器官买卖。
